read(MB/s) write(MB/s) Queue_Length Utilization date time elapsed_time
0.72 0.43 0.41 129.32 2016-04-15 11:58:40 191080
0.72 0.43 0.41 129.32 2016-04-15 11:58:40 191085
0.72 0.43 0.41 129.32 2016-04-15 11:58:40 191090
0.72 0.43 0.41 129.32 2016-04-15 11:58:41 191095
0.72 0.43 0.41 129.32 2016-04-15 11:58:41 191100
0.72 0.43 0.41 129.32 2016-04-15 11:58:41 191105
0.72 0.43 0.41 129.32 2016-04-15 11:58:41 191110
0.72 0.43 0.41 129.32 2016-04-15 11:58:41 191115
0.72 0.43 0.41 129.32 2016-04-15 11:58:41 191120
0.72 0.43 0.41 129.32 2016-04-15 11:58:41 191125
0.72 0.43 0.41 129.32 2016-04-15 11:58:41 191130
0.72 0.43 0.41 129.32 2016-04-15 11:58:41 191135
0.72 0.43 0.41 129.32 2016-04-15 11:58:41 191140
0.72 0.43 0.41 129.32 2016-04-15 11:58:41 191145
0.72 0.43 0.41 129.32 2016-04-15 11:58:41 191150
0.72 0.43 0.41 129.32 2016-04-15 11:58:41 191155
0.72 0.43 0.41 129.32 2016-04-15 11:58:41 191160
0.72 0.43 0.41 129.32 2016-04-15 11:58:41 191165
0.72 0.43 0.41 129.32 2016-04-15 11:58:41 191170
0.72 0.43 0.41 129.32 2016-04-15 11:58:41 191175
0.72 0.43 0.41 129.32 2016-04-15 11:58:41 191180
0.72 0.43 0.41 129.32 2016-04-15 11:58:41 191185
0.72 0.43 0.41 129.32 2016-04-15 11:58:41 191190
0.72 0.43 0.41 129.32 2016-04-15 11:58:41 191195
0.72 0.43 0.41 129.32 2016-04-15 11:58:41 191200
0.72 0.43 0.41 129.32 2016-04-15 11:58:41 191205
0.72 0.43 0.41 129.32 2016-04-15 11:58:41 191210
0.72 0.43 0.41 129.32 2016-04-15 11:58:41 191215
0.72 0.43 0.41 129.32 2016-04-15 11:58:41 191220
0.72 0.43 0.41 129.32 2016-04-15 11:58:41 191225
0.72 0.43 0.41 129.32 2016-04-15 11:58:41 191230
0.72 0.43 0.41 129.32 2016-04-15 11:58:41 191235
0.72 0.43 0.41 129.32 2016-04-15 11:58:41 191240
0.72 0.43 0.41 129.32 2016-04-15 11:58:41 191245
0.72 0.43 0.41 129.32 2016-04-15 11:58:41 191250
0.72 0.43 0.41 129.32 2016-04-15 11:58:41 191255
0.72 0.43 0.41 129.32 2016-04-15 11:58:41 191260
0.72 0.43 0.41 129.32 2016-04-15 11:58:41 191265
0.72 0.43 0.41 129.32 2016-04-15 11:58:41 191270
0.72 0.43 0.41 129.32 2016-04-15 11:58:41 191275
0.72 0.43 0.41 129.32 2016-04-15 11:58:41 191280
0.72 0.43 0.41 129.32 2016-04-15 11:58:41 191285
0.72 0.43 0.41 129.32 2016-04-15 11:58:41 191290
0.72 0.43 0.41 129.32 2016-04-15 11:58:41 191295
0.72 0.43 0.41 129.32 2016-04-15 11:58:41 191300
0.72 0.43 0.41 129.32 2016-04-15 11:58:41 191305
0.72 0.43 0.41 129.32 2016-04-15 11:58:41 191310
0.72 0.43 0.41 129.32 2016-04-15 11:58:41 191315
0.72 0.43 0.41 129.32 2016-04-15 11:58:41 191320
0.72 0.43 0.41 129.32 2016-04-15 11:58:41 191325
0.72 0.43 0.41 129.32 2016-04-15 11:58:41 191330
0.72 0.43 0.41 129.32 2016-04-15 11:58:41 191335
0.72 0.43 0.41 129.32 2016-04-15 11:58:41 191340
0.72 0.43 0.41 129.32 2016-04-15 11:58:41 191345
0.72 0.43 0.41 129.32 2016-04-15 11:58:41 191350
0.72 0.43 0.41 129.32 2016-04-15 11:58:41 191355
0.72 0.43 0.41 129.32 2016-04-15 11:58:41 191360
0.72 0.43 0.41 129.32 2016-04-15 11:58:41 191365
0.72 0.43 0.41 129.32 2016-04-15 11:58:41 191370
0.72 0.43 0.41 129.32 2016-04-15 11:58:41 191375
0.72 0.43 0.41 129.32 2016-04-15 11:58:41 191380
0.72 0.43 0.41 129.32 2016-04-15 11:58:41 191385
0.72 0.43 0.41 129.32 2016-04-15 11:58:41 191390
0.72 0.43 0.41 129.32 2016-04-15 11:58:41 191395
0.72 0.43 0.41 129.32 2016-04-15 11:58:41 191400
0.72 0.43 0.41 129.32 2016-04-15 11:58:41 191405
0.72 0.43 0.41 129.32 2016-04-15 11:58:41 191410
0.72 0.43 0.41 129.32 2016-04-15 11:58:41 191415
0.72 0.43 0.41 129.32 2016-04-15 11:58:41 191420
0.72 0.43 0.41 129.32 2016-04-15 11:58:41 191425
0.72 0.43 0.41 129.32 2016-04-15 11:58:41 191430
0.72 0.43 0.41 129.32 2016-04-15 11:58:41 191435
0.72 0.43 0.41 129.32 2016-04-15 11:58:41 191440
0.72 0.43 0.41 129.32 2016-04-15 11:58:41 191445
0.72 0.43 0.41 129.32 2016-04-15 11:58:41 191450
0.72 0.43 0.41 129.32 2016-04-15 11:58:41 191455
0.72 0.43 0.41 129.32 2016-04-15 11:58:41 191460
0.72 0.43 0.41 129.32 2016-04-15 11:58:41 191465
0.72 0.43 0.41 129.32 2016-04-15 11:58:41 191470
0.72 0.43 0.41 129.32 2016-04-15 11:58:41 191475
0.72 0.43 0.41 129.32 2016-04-15 11:58:41 191480
0.72 0.43 0.41 129.32 2016-04-15 11:58:41 191485
0.72 0.43 0.41 129.32 2016-04-15 11:58:41 191490
0.72 0.43 0.41 129.32 2016-04-15 11:58:41 191495
0.72 0.43 0.41 129.32 2016-04-15 11:58:41 191500
0.72 0.43 0.41 129.32 2016-04-15 11:58:41 191505
0.72 0.43 0.41 129.32 2016-04-15 11:58:41 191510
0.72 0.43 0.41 129.32 2016-04-15 11:58:41 191515
0.72 0.43 0.41 129.32 2016-04-15 11:58:41 191520
0.72 0.43 0.41 129.32 2016-04-15 11:58:41 191525
0.72 0.43 0.41 129.32 2016-04-15 11:58:42 191530
0.72 0.43 0.41 129.32 2016-04-15 11:58:42 191535
0.72 0.43 0.41 129.32 2016-04-15 11:58:42 191540
0.72 0.43 0.41 129.32 2016-04-15 11:58:42 191545
0.72 0.43 0.41 129.32 2016-04-15 11:58:42 191550
0.72 0.43 0.41 129.32 2016-04-15 11:58:42 191555
0.72 0.43 0.41 129.32 2016-04-15 11:58:42 191560
0.72 0.43 0.41 129.32 2016-04-15 11:58:42 191565
0.72 0.43 0.41 129.32 2016-04-15 11:58:42 191570
0.72 0.43 0.41 129.32 2016-04-15 11:58:42 191575
0.72 0.43 0.41 129.32 2016-04-15 11:58:42 191580
0.72 0.43 0.41 129.32 2016-04-15 11:58:42 191585
0.72 0.43 0.41 129.32 2016-04-15 11:58:42 191590
0.72 0.43 0.41 129.32 2016-04-15 11:58:42 191595
0.72 0.43 0.41 129.32 2016-04-15 11:58:42 191600
0.72 0.43 0.41 129.32 2016-04-15 11:58:42 191605
0.72 0.43 0.41 129.32 2016-04-15 11:58:42 191610
0.72 0.43 0.41 129.32 2016-04-15 11:58:42 191615
0.72 0.43 0.41 129.32 2016-04-15 11:58:42 191620
0.72 0.43 0.41 129.32 2016-04-15 11:58:42 191625
0.72 0.43 0.41 129.32 2016-04-15 11:58:42 191630
0.72 0.43 0.41 129.32 2016-04-15 11:58:42 191635
0.72 0.43 0.41 129.32 2016-04-15 11:58:42 191640
0.72 0.43 0.41 129.32 2016-04-15 11:58:42 191645
0.72 0.43 0.41 129.32 2016-04-15 11:58:42 191650
0.72 0.43 0.41 129.32 2016-04-15 11:58:42 191655
0.72 0.43 0.41 129.32 2016-04-15 11:58:42 191660
0.72 0.43 0.41 129.32 2016-04-15 11:58:42 191665
0.72 0.43 0.41 129.32 2016-04-15 11:58:42 191670
0.72 0.43 0.41 129.32 2016-04-15 11:58:42 191675
0.72 0.43 0.41 129.32 2016-04-15 11:58:42 191680
0.72 0.43 0.41 129.32 2016-04-15 11:58:42 191685
0.72 0.43 0.41 129.32 2016-04-15 11:58:42 191690
0.72 0.43 0.41 129.32 2016-04-15 11:58:42 191695
0.72 0.43 0.41 129.32 2016-04-15 11:58:42 191700
0.72 0.43 0.41 129.32 2016-04-15 11:58:42 191705
0.72 0.43 0.41 129.32 2016-04-15 11:58:42 191710
0.72 0.43 0.41 129.32 2016-04-15 11:58:42 191715
0.72 0.43 0.41 129.32 2016-04-15 11:58:42 191720
0.72 0.43 0.41 129.32 2016-04-15 11:58:42 191725
0.72 0.43 0.41 129.32 2016-04-15 11:58:42 191730
0.72 0.43 0.41 129.32 2016-04-15 11:58:42 191735
0.72 0.43 0.41 129.32 2016-04-15 11:58:42 191740
0.72 0.43 0.41 129.32 2016-04-15 11:58:42 191745
0.72 0.43 0.41 129.32 2016-04-15 11:58:42 191750
0.72 0.43 0.41 129.32 2016-04-15 11:58:42 191755
0.72 0.43 0.41 129.32 2016-04-15 11:58:42 191760
0.72 0.43 0.41 129.32 2016-04-15 11:58:42 191765
0.72 0.43 0.41 129.32 2016-04-15 11:58:42 191770
0.72 0.43 0.41 129.32 2016-04-15 11:58:42 191775
0.72 0.43 0.41 129.32 2016-04-15 11:58:42 191780
0.72 0.43 0.41 129.32 2016-04-15 11:58:42 191785
0.72 0.43 0.41 129.32 2016-04-15 11:58:42 191790
0.72 0.43 0.41 129.32 2016-04-15 11:58:42 191795
0.72 0.43 0.41 129.32 2016-04-15 11:58:42 191800
0.72 0.43 0.41 129.32 2016-04-15 11:58:42 191805
0.72 0.43 0.41 129.32 2016-04-15 11:58:42 191810
0.72 0.43 0.41 129.32 2016-04-15 11:58:42 191815
0.72 0.43 0.41 129.32 2016-04-15 11:58:42 191820
0.72 0.43 0.41 129.32 2016-04-15 11:58:42 191825
0.72 0.43 0.41 129.32 2016-04-15 11:58:42 191830
0.72 0.43 0.41 129.32 2016-04-15 11:58:42 191835
0.72 0.43 0.41 129.32 2016-04-15 11:58:42 191840
0.72 0.43 0.41 129.32 2016-04-15 11:58:42 191845
0.72 0.43 0.41 129.32 2016-04-15 11:58:42 191850
0.72 0.43 0.41 129.32 2016-04-15 11:58:42 191855
0.72 0.43 0.41 129.32 2016-04-15 11:58:42 191860
0.72 0.43 0.41 129.32 2016-04-15 11:58:42 191865
0.72 0.43 0.41 129.32 2016-04-15 11:58:42 191870
0.72 0.43 0.41 129.32 2016-04-15 11:58:42 191875
0.72 0.43 0.41 129.32 2016-04-15 11:58:42 191880
0.72 0.43 0.41 129.32 2016-04-15 11:58:42 191885
0.72 0.43 0.41 129.32 2016-04-15 11:58:42 191890
0.72 0.43 0.41 129.32 2016-04-15 11:58:42 191895
0.72 0.43 0.41 129.32 2016-04-15 11:58:42 191900
0.72 0.43 0.41 129.32 2016-04-15 11:58:42 191905
0.72 0.43 0.41 129.32 2016-04-15 11:58:42 191910
0.72 0.43 0.41 129.32 2016-04-15 11:58:42 191915
0.72 0.43 0.41 129.32 2016-04-15 11:58:42 191920
0.72 0.43 0.41 129.32 2016-04-15 11:58:42 191925
0.72 0.43 0.41 129.32 2016-04-15 11:58:42 191930
0.72 0.43 0.41 129.32 2016-04-15 11:58:42 191935
0.72 0.43 0.41 129.32 2016-04-15 11:58:42 191940
0.72 0.43 0.41 129.32 2016-04-15 11:58:42 191945
0.72 0.43 0.41 129.32 2016-04-15 11:58:42 191950
0.72 0.43 0.41 129.32 2016-04-15 11:58:43 191955
0.72 0.43 0.41 129.32 2016-04-15 11:58:43 191960
0.72 0.43 0.41 129.32 2016-04-15 11:58:43 191965
0.72 0.43 0.41 129.32 2016-04-15 11:58:43 191970
0.72 0.43 0.41 129.32 2016-04-15 11:58:43 191975
0.72 0.43 0.41 129.32 2016-04-15 11:58:43 191980
0.72 0.43 0.41 129.32 2016-04-15 11:58:43 191985
0.72 0.43 0.41 129.32 2016-04-15 11:58:43 191990
0.72 0.43 0.41 129.32 2016-04-15 11:58:43 191995
0.72 0.43 0.41 129.32 2016-04-15 11:58:43 192000
0.72 0.43 0.41 129.32 2016-04-15 11:58:43 192005
0.72 0.43 0.41 129.32 2016-04-15 11:58:43 192010
0.72 0.43 0.41 129.32 2016-04-15 11:58:43 192015
0.72 0.43 0.41 129.32 2016-04-15 11:58:43 192020
0.72 0.43 0.41 129.32 2016-04-15 11:58:43 192025
0.72 0.43 0.41 129.32 2016-04-15 11:58:43 192030
0.72 0.43 0.41 129.32 2016-04-15 11:58:43 192035
0.72 0.43 0.41 129.32 2016-04-15 11:58:43 192040
0.72 0.43 0.41 129.32 2016-04-15 11:58:43 192045
0.72 0.43 0.41 129.32 2016-04-15 11:58:43 192050
0.72 0.43 0.41 129.32 2016-04-15 11:58:43 192055
0.72 0.43 0.41 129.32 2016-04-15 11:58:43 192060
0.72 0.43 0.41 129.32 2016-04-15 11:58:43 192065
0.72 0.43 0.41 129.32 2016-04-15 11:58:43 192070
0.72 0.43 0.41 129.32 2016-04-15 11:58:43 192075
0.72 0.43 0.41 129.32 2016-04-15 11:58:43 192080
0.72 0.43 0.41 129.32 2016-04-15 11:58:43 192085
0.72 0.43 0.41 129.32 2016-04-15 11:58:43 192090
0.72 0.43 0.41 129.32 2016-04-15 11:58:43 192095
0.72 0.43 0.41 129.32 2016-04-15 11:58:43 192100
0.72 0.43 0.41 129.32 2016-04-15 11:58:43 192105
0.72 0.43 0.41 129.32 2016-04-15 11:58:43 192110
0.72 0.43 0.41 129.32 2016-04-15 11:58:43 192115
0.72 0.43 0.41 129.32 2016-04-15 11:58:43 192120
0.72 0.43 0.41 129.32 2016-04-15 11:58:43 192125
0.72 0.43 0.41 129.32 2016-04-15 11:58:43 192130
0.72 0.43 0.41 129.32 2016-04-15 11:58:43 192135
0.72 0.43 0.41 129.32 2016-04-15 11:58:43 192140
0.72 0.43 0.41 129.32 2016-04-15 11:58:43 192145
0.72 0.43 0.41 129.32 2016-04-15 11:58:43 192150
0.72 0.43 0.41 129.32 2016-04-15 11:58:43 192155
0.72 0.43 0.41 129.32 2016-04-15 11:58:43 192160
0.72 0.43 0.41 129.32 2016-04-15 11:58:43 192165
0.72 0.43 0.41 129.32 2016-04-15 11:58:43 192170
0.72 0.43 0.41 129.32 2016-04-15 11:58:43 192175
0.72 0.43 0.41 129.32 2016-04-15 11:58:43 192180
0.72 0.43 0.41 129.32 2016-04-15 11:58:43 192185
0.72 0.43 0.41 129.32 2016-04-15 11:58:43 192190
0.72 0.43 0.41 129.32 2016-04-15 11:58:43 192195
0.72 0.43 0.41 129.32 2016-04-15 11:58:43 192200
0.72 0.43 0.41 129.32 2016-04-15 11:58:43 192205
0.72 0.43 0.41 129.32 2016-04-15 11:58:43 192210
0.72 0.43 0.41 129.32 2016-04-15 11:58:43 192215
0.72 0.43 0.41 129.32 2016-04-15 11:58:43 192220
0.72 0.43 0.41 129.32 2016-04-15 11:58:43 192225
0.72 0.43 0.41 129.32 2016-04-15 11:58:43 192230
0.72 0.43 0.41 129.32 2016-04-15 11:58:43 192235
0.72 0.43 0.41 129.32 2016-04-15 11:58:43 192240
0.72 0.43 0.41 129.32 2016-04-15 11:58:43 192245
0.72 0.43 0.41 129.32 2016-04-15 11:58:43 192250
0.72 0.43 0.41 129.32 2016-04-15 11:58:43 192255
0.72 0.43 0.41 129.32 2016-04-15 11:58:43 192260
0.72 0.43 0.41 129.32 2016-04-15 11:58:43 192265
0.72 0.43 0.41 129.32 2016-04-15 11:58:43 192270
0.72 0.43 0.41 129.32 2016-04-15 11:58:43 192275
0.72 0.43 0.41 129.32 2016-04-15 11:58:43 192280
0.72 0.43 0.41 129.32 2016-04-15 11:58:43 192285
0.72 0.43 0.41 129.32 2016-04-15 11:58:43 192290
0.72 0.43 0.41 129.32 2016-04-15 11:58:43 192295
0.72 0.43 0.41 129.32 2016-04-15 11:58:43 192300
0.72 0.43 0.41 129.32 2016-04-15 11:58:43 192305
0.72 0.43 0.41 129.32 2016-04-15 11:58:43 192310
0.72 0.43 0.41 129.32 2016-04-15 11:58:43 192315
0.72 0.43 0.41 129.32 2016-04-15 11:58:43 192320
0.72 0.43 0.41 129.32 2016-04-15 11:58:43 192325
0.72 0.43 0.41 129.32 2016-04-15 11:58:43 192330
0.72 0.43 0.41 129.32 2016-04-15 11:58:43 192335
0.72 0.43 0.41 129.32 2016-04-15 11:58:43 192340
0.72 0.43 0.41 129.32 2016-04-15 11:58:43 192345
0.72 0.43 0.41 129.32 2016-04-15 11:58:43 192350
0.72 0.43 0.41 129.32 2016-04-15 11:58:43 192355
0.72 0.43 0.41 129.32 2016-04-15 11:58:43 192360
0.72 0.43 0.41 129.32 2016-04-15 11:58:43 192365
0.72 0.43 0.41 129.32 2016-04-15 11:58:43 192370
0.72 0.43 0.41 129.32 2016-04-15 11:58:43 192375
0.72 0.43 0.41 129.32 2016-04-15 11:58:43 192380
0.72 0.43 0.41 129.32 2016-04-15 11:58:43 192385
0.72 0.43 0.41 129.32 2016-04-15 11:58:43 192390
0.72 0.43 0.41 129.32 2016-04-15 11:58:44 192395
0.72 0.43 0.41 129.32 2016-04-15 11:58:44 192400
0.72 0.43 0.41 129.32 2016-04-15 11:58:44 192405
0.72 0.43 0.41 129.32 2016-04-15 11:58:44 192410
0.72 0.43 0.41 129.32 2016-04-15 11:58:44 192415
0.72 0.43 0.41 129.32 2016-04-15 11:58:44 192420
0.72 0.43 0.41 129.32 2016-04-15 11:58:44 192425
0.72 0.43 0.41 129.32 2016-04-15 11:58:44 192430
0.72 0.43 0.41 129.32 2016-04-15 11:58:44 192435
0.72 0.43 0.41 129.32 2016-04-15 11:58:44 192440
0.72 0.43 0.41 129.32 2016-04-15 11:58:44 192445
0.72 0.43 0.41 129.32 2016-04-15 11:58:44 192450
0.72 0.43 0.41 129.32 2016-04-15 11:58:44 192455
0.72 0.43 0.41 129.32 2016-04-15 11:58:44 192460
0.72 0.43 0.41 129.32 2016-04-15 11:58:44 192465
0.72 0.43 0.41 129.32 2016-04-15 11:58:44 192470
0.72 0.43 0.41 129.32 2016-04-15 11:58:44 192475
0.72 0.43 0.41 129.32 2016-04-15 11:58:44 192480
0.72 0.43 0.41 129.32 2016-04-15 11:58:44 192485
0.72 0.43 0.41 129.32 2016-04-15 11:58:44 192490
0.72 0.43 0.41 129.32 2016-04-15 11:58:44 192495
0.72 0.43 0.41 129.32 2016-04-15 11:58:44 192500
0.72 0.43 0.41 129.32 2016-04-15 11:58:44 192505
0.72 0.43 0.41 129.32 2016-04-15 11:58:44 192510
0.72 0.43 0.41 129.32 2016-04-15 11:58:44 192515
0.72 0.43 0.41 129.32 2016-04-15 11:58:44 192520
0.72 0.43 0.41 129.32 2016-04-15 11:58:44 192525
0.72 0.43 0.41 129.32 2016-04-15 11:58:44 192530
0.72 0.43 0.41 129.32 2016-04-15 11:58:44 192535
0.72 0.43 0.41 129.32 2016-04-15 11:58:44 192540
0.72 0.43 0.41 129.32 2016-04-15 11:58:44 192545
0.72 0.43 0.41 129.32 2016-04-15 11:58:44 192550
0.72 0.43 0.41 129.32 2016-04-15 11:58:44 192555
0.72 0.43 0.41 129.32 2016-04-15 11:58:44 192560
0.72 0.43 0.41 129.32 2016-04-15 11:58:44 192565
0.72 0.43 0.41 129.32 2016-04-15 11:58:44 192570
0.72 0.43 0.41 129.32 2016-04-15 11:58:44 192575
0.72 0.43 0.41 129.32 2016-04-15 11:58:44 192580
0.72 0.43 0.41 129.32 2016-04-15 11:58:44 192585
0.72 0.43 0.41 129.32 2016-04-15 11:58:44 192590
0.72 0.43 0.41 129.32 2016-04-15 11:58:44 192595
0.72 0.43 0.41 129.32 2016-04-15 11:58:44 192600
0.72 0.43 0.41 129.32 2016-04-15 11:58:44 192605
0.72 0.43 0.41 129.32 2016-04-15 11:58:44 192610
0.72 0.43 0.41 129.32 2016-04-15 11:58:44 192615
0.72 0.43 0.41 129.32 2016-04-15 11:58:44 192620
0.72 0.43 0.41 129.32 2016-04-15 11:58:44 192625
0.72 0.43 0.41 129.32 2016-04-15 11:58:44 192630
0.72 0.43 0.41 129.32 2016-04-15 11:58:44 192635
0.72 0.43 0.41 129.32 2016-04-15 11:58:44 192640
0.72 0.43 0.41 129.32 2016-04-15 11:58:44 192645
0.72 0.43 0.41 129.32 2016-04-15 11:58:44 192650
0.72 0.43 0.41 129.32 2016-04-15 11:58:44 192655
0.72 0.43 0.41 129.32 2016-04-15 11:58:44 192660
0.72 0.43 0.41 129.32 2016-04-15 11:58:44 192665
0.72 0.43 0.41 129.32 2016-04-15 11:58:44 192670
0.72 0.43 0.41 129.32 2016-04-15 11:58:44 192675
0.72 0.43 0.41 129.32 2016-04-15 11:58:44 192680
0.72 0.43 0.41 129.32 2016-04-15 11:58:44 192685
0.72 0.43 0.41 129.32 2016-04-15 11:58:44 192690
0.72 0.43 0.41 129.32 2016-04-15 11:58:44 192695
0.72 0.43 0.41 129.32 2016-04-15 11:58:44 192700
0.72 0.43 0.41 129.32 2016-04-15 11:58:44 192705
0.72 0.43 0.41 129.32 2016-04-15 11:58:44 192710
0.72 0.43 0.41 129.32 2016-04-15 11:58:44 192715
0.72 0.43 0.41 129.32 2016-04-15 11:58:44 192720
0.72 0.43 0.41 129.32 2016-04-15 11:58:44 192725
0.72 0.43 0.41 129.32 2016-04-15 11:58:44 192730
0.72 0.43 0.41 129.32 2016-04-15 11:58:44 192735
0.72 0.43 0.41 129.32 2016-04-15 11:58:44 192740
0.72 0.43 0.41 129.32 2016-04-15 11:58:44 192745
0.72 0.43 0.41 129.32 2016-04-15 11:58:44 192750
0.72 0.43 0.41 129.32 2016-04-15 11:58:44 192755
0.72 0.43 0.41 129.32 2016-04-15 11:58:44 192760
0.72 0.43 0.41 129.32 2016-04-15 11:58:44 192765
0.72 0.43 0.41 129.32 2016-04-15 11:58:44 192770
0.72 0.43 0.41 129.32 2016-04-15 11:58:44 192775
0.72 0.43 0.41 129.32 2016-04-15 11:58:44 192780
0.72 0.43 0.41 129.32 2016-04-15 11:58:44 192785
0.72 0.43 0.41 129.32 2016-04-15 11:58:44 192790
0.72 0.43 0.41 129.32 2016-04-15 11:58:44 192795
0.72 0.43 0.41 129.32 2016-04-15 11:58:44 192800
0.72 0.43 0.41 129.32 2016-04-15 11:58:44 192805
0.72 0.43 0.41 129.32 2016-04-15 11:58:44 192810
0.72 0.43 0.41 129.32 2016-04-15 11:58:44 192815
0.72 0.43 0.41 129.32 2016-04-15 11:58:44 192820
0.72 0.43 0.41 129.32 2016-04-15 11:58:45 192825
0.72 0.43 0.41 129.32 2016-04-15 11:58:45 192830
0.72 0.43 0.41 129.32 2016-04-15 11:58:45 192835
0.72 0.43 0.41 129.32 2016-04-15 11:58:45 192840
0.72 0.43 0.41 129.32 2016-04-15 11:58:45 192845
0.72 0.43 0.41 129.32 2016-04-15 11:58:45 192850
0.72 0.43 0.41 129.32 2016-04-15 11:58:45 192855
0.72 0.43 0.41 129.32 2016-04-15 11:58:45 192860
0.72 0.43 0.41 129.32 2016-04-15 11:58:45 192865
0.72 0.43 0.41 129.32 2016-04-15 11:58:45 192870
0.72 0.43 0.41 129.32 2016-04-15 11:58:45 192875
0.72 0.43 0.41 129.32 2016-04-15 11:58:45 192880
0.72 0.43 0.41 129.32 2016-04-15 11:58:45 192885
0.72 0.43 0.41 129.32 2016-04-15 11:58:45 192890
0.72 0.43 0.41 129.32 2016-04-15 11:58:45 192895
0.72 0.43 0.41 129.32 2016-04-15 11:58:45 192900
0.72 0.43 0.41 129.32 2016-04-15 11:58:45 192905
0.72 0.43 0.41 129.32 2016-04-15 11:58:45 192910
0.72 0.43 0.41 129.32 2016-04-15 11:58:45 192915
0.72 0.43 0.41 129.32 2016-04-15 11:58:45 192920
0.72 0.43 0.41 129.32 2016-04-15 11:58:45 192925
0.72 0.43 0.41 129.32 2016-04-15 11:58:45 192930
0.72 0.43 0.41 129.32 2016-04-15 11:58:45 192935
0.72 0.43 0.41 129.32 2016-04-15 11:58:45 192940
0.72 0.43 0.41 129.32 2016-04-15 11:58:45 192945
0.72 0.43 0.41 129.32 2016-04-15 11:58:45 192950
0.72 0.43 0.41 129.32 2016-04-15 11:58:45 192955
0.72 0.43 0.41 129.32 2016-04-15 11:58:45 192960
0.72 0.43 0.41 129.32 2016-04-15 11:58:45 192965
0.72 0.43 0.41 129.32 2016-04-15 11:58:45 192970
0.72 0.43 0.41 129.32 2016-04-15 11:58:45 192975
0.72 0.43 0.41 129.32 2016-04-15 11:58:45 192980
0.72 0.43 0.41 129.32 2016-04-15 11:58:45 192985
0.72 0.43 0.41 129.32 2016-04-15 11:58:45 192990
0.72 0.43 0.41 129.32 2016-04-15 11:58:45 192995
0.72 0.43 0.41 129.32 2016-04-15 11:58:45 193000
0.72 0.43 0.41 129.32 2016-04-15 11:58:45 193005
0.72 0.43 0.41 129.32 2016-04-15 11:58:45 193010
0.72 0.43 0.41 129.32 2016-04-15 11:58:45 193015
0.72 0.43 0.41 129.32 2016-04-15 11:58:45 193020
0.72 0.43 0.41 129.32 2016-04-15 11:58:45 193025
0.72 0.43 0.41 129.28 2016-04-15 11:58:45 193030
0.72 0.43 0.41 129.28 2016-04-15 11:58:45 193035
0.72 0.43 0.41 129.28 2016-04-15 11:58:45 193040
0.72 0.43 0.41 129.28 2016-04-15 11:58:45 193045
0.72 0.43 0.41 129.28 2016-04-15 11:58:45 193050
0.72 0.43 0.41 129.28 2016-04-15 11:58:45 193055
0.72 0.43 0.41 129.28 2016-04-15 11:58:45 193060
0.72 0.43 0.41 129.28 2016-04-15 11:58:45 193065
0.72 0.43 0.41 129.28 2016-04-15 11:58:45 193070
0.72 0.43 0.41 129.28 2016-04-15 11:58:45 193075
0.72 0.43 0.41 129.28 2016-04-15 11:58:45 193080
0.72 0.43 0.41 129.28 2016-04-15 11:58:45 193085
0.72 0.43 0.41 129.28 2016-04-15 11:58:45 193090
0.72 0.43 0.41 129.28 2016-04-15 11:58:45 193095
0.72 0.43 0.41 129.28 2016-04-15 11:58:45 193100
0.72 0.43 0.41 129.28 2016-04-15 11:58:45 193105
0.72 0.43 0.41 129.28 2016-04-15 11:58:45 193110
0.72 0.43 0.41 129.28 2016-04-15 11:58:45 193115
0.72 0.43 0.41 129.28 2016-04-15 11:58:45 193120
0.72 0.43 0.41 129.28 2016-04-15 11:58:45 193125
0.72 0.43 0.41 129.28 2016-04-15 11:58:45 193130
0.72 0.43 0.41 129.28 2016-04-15 11:58:45 193135
0.72 0.43 0.41 129.28 2016-04-15 11:58:45 193140
0.72 0.43 0.41 129.28 2016-04-15 11:58:45 193145
0.72 0.43 0.41 129.28 2016-04-15 11:58:45 193150
0.72 0.43 0.41 129.28 2016-04-15 11:58:45 193155
0.72 0.43 0.41 129.28 2016-04-15 11:58:45 193160
0.72 0.43 0.41 129.28 2016-04-15 11:58:45 193165
0.72 0.43 0.41 129.28 2016-04-15 11:58:45 193170
0.72 0.43 0.41 129.28 2016-04-15 11:58:45 193175
0.72 0.43 0.41 129.28 2016-04-15 11:58:45 193180
0.72 0.43 0.41 129.28 2016-04-15 11:58:45 193185
0.72 0.43 0.41 129.28 2016-04-15 11:58:45 193190
0.72 0.43 0.41 129.28 2016-04-15 11:58:45 193195
0.72 0.43 0.41 129.28 2016-04-15 11:58:45 193200
0.72 0.43 0.41 129.28 2016-04-15 11:58:45 193205
0.72 0.43 0.41 129.28 2016-04-15 11:58:45 193210
0.72 0.43 0.41 129.28 2016-04-15 11:58:45 193215
0.72 0.43 0.41 129.28 2016-04-15 11:58:45 193220
0.72 0.43 0.41 129.28 2016-04-15 11:58:45 193225
0.72 0.43 0.41 129.28 2016-04-15 11:58:45 193230
0.72 0.43 0.41 129.28 2016-04-15 11:58:45 193235
0.72 0.43 0.41 129.28 2016-04-15 11:58:45 193240
0.72 0.43 0.41 129.28 2016-04-15 11:58:45 193245
0.72 0.43 0.41 129.28 2016-04-15 11:58:45 193250
0.72 0.43 0.41 129.28 2016-04-15 11:58:45 193255
